puma2k,county,county_name,County_Subdivision_Name,Place_Name,Total_Pop_2010_census
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Amador City city, CA",185
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Drytown CDP, CA",167
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Fiddletown CDP, CA",235
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Pine Grove CDP, CA",366
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Plymouth city, CA",1005
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"River Pines CDP, CA",379
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Sutter Creek city, CA",1527
1800,6005,Amador CA,Sutter Creek-Plymouth CCD,"Volcano CDP, CA",56
1800,6005,Amador CA,Sutter Creek-Plymouth CCD, ,4462
1800,6009,Calaveras CA,Angels City CCD,"Angels city, CA",3836
1800,6009,Calaveras CA,Angels City CCD,"Copperopolis CDP, CA",3671
1800,6009,Calaveras CA,Angels City CCD,"Murphys CDP, CA",2213
1800,6009,Calaveras CA,Angels City CCD,"Vallecito CDP, CA",442
1800,6009,Calaveras CA,Angels City CCD, ,2781
1800,6009,Calaveras CA,Arnold-West Point CCD,"Arnold CDP, CA",3843
1800,6009,Calaveras CA,Arnold-West Point CCD,"Avery CDP, CA",646
1800,6009,Calaveras CA,Arnold-West Point CCD,"Dorrington CDP, CA",609
1800,6009,Calaveras CA,Arnold-West Point CCD,"Forest Meadows CDP, CA",1249
1800,6009,Calaveras CA,Arnold-West Point CCD,"Mountain Ranch CDP, CA",381
1800,6009,Calaveras CA,Arnold-West Point CCD,"Rail Road Flat CDP, CA",475
1800,6009,Calaveras CA,Arnold-West Point CCD,"West Point CDP, CA",674
1800,6009,Calaveras CA,Arnold-West Point CCD, ,2759
1800,6009,Calaveras CA,San Andreas CCD,"Mokelumne Hill CDP, CA",646
1800,6009,Calaveras CA,San Andreas CCD,"Mountain Ranch CDP, CA",1247
1800,6009,Calaveras CA,San Andreas CCD,"Rancho Calaveras CDP, CA",5325
1800,6009,Calaveras CA,San Andreas CCD,"San Andreas CDP, CA",2783
1800,6009,Calaveras CA,San Andreas CCD,"Valley Springs CDP, CA",3553
1800,6009,Calaveras CA,San Andreas CCD,"Wallace CDP, CA",403
1800,6009,Calaveras CA,San Andreas CCD, ,8042
1800,6027,Inyo CA,Bishop CCD,"Bishop city, CA",3879
1800,6027,Inyo CA,Bishop CCD,"Dixon Lane-Meadow Creek CDP, CA",2645
1800,6027,Inyo CA,Bishop CCD,"Mesa CDP, CA",251
1800,6027,Inyo CA,Bishop CCD,"Round Valley CDP, CA",435
1800,6027,Inyo CA,Bishop CCD,"West Bishop CDP, CA",2607
1800,6027,Inyo CA,Bishop CCD,"Wilkerson CDP, CA",563
1800,6027,Inyo CA,Bishop CCD, ,2220
1800,6027,Inyo CA,Death Valley CCD,"Furnace Creek CDP, CA",24
1800,6027,Inyo CA,Death Valley CCD,"Shoshone CDP, CA",31
1800,6027,Inyo CA,Death Valley CCD,"Tecopa CDP, CA",150
1800,6027,Inyo CA,Death Valley CCD, ,560
1800,6027,Inyo CA,Independence CCD,"Big Pine CDP, CA",1756
1800,6027,Inyo CA,Independence CCD,"Independence CDP, CA",669
1800,6027,Inyo CA,Independence CCD, ,143
1800,6027,Inyo CA,Lone Pine CCD,"Cartago CDP, CA",92
1800,6027,Inyo CA,Lone Pine CCD,"Darwin CDP, CA",43
1800,6027,Inyo CA,Lone Pine CCD,"Homewood Canyon CDP, CA",44
1800,6027,Inyo CA,Lone Pine CCD,"Keeler CDP, CA",66
1800,6027,Inyo CA,Lone Pine CCD,"Lone Pine CDP, CA",2035
1800,6027,Inyo CA,Lone Pine CCD,"Olancha CDP, CA",192
1800,6027,Inyo CA,Lone Pine CCD,"Pearsonville CDP, CA",17
1800,6027,Inyo CA,Lone Pine CCD,"Trona CDP, CA",18
1800,6027,Inyo CA,Lone Pine CCD, ,106
1800,6043,Mariposa CA,Coulterville CCD,"Buck Meadows CDP, CA",31
1800,6043,Mariposa CA,Coulterville CCD,"Coultervillle CDP, CA",201
1800,6043,Mariposa CA,Coulterville CCD,"Greeley Hill CDP, CA",915
1800,6043,Mariposa CA,Coulterville CCD,"Lake Don Pedro CDP, CA",1077
1800,6043,Mariposa CA,Coulterville CCD, ,1128
1800,6043,Mariposa CA,Mariposa CCD,"Bear Valley CDP, CA",125
1800,6043,Mariposa CA,Mariposa CCD,"Bootjack CDP, CA",960
1800,6043,Mariposa CA,Mariposa CCD,"Catheys Valley CDP, CA",825
1800,6043,Mariposa CA,Mariposa CCD,"Hornitos CDP, CA",75
1800,6043,Mariposa CA,Mariposa CCD,"Mariposa CDP, CA",2173
1800,6043,Mariposa CA,Mariposa CCD,"Midpines CDP, CA",1204
1800,6043,Mariposa CA,Mariposa CCD, ,7735
1800,6043,Mariposa CA,Yosemite Valley CCD,"El Portal CDP, CA",474
1800,6043,Mariposa CA,Yosemite Valley CCD,"Fish Camp CDP, CA",59
1800,6043,Mariposa CA,Yosemite Valley CCD,"Wawona CDP, CA",169
1800,6043,Mariposa CA,Yosemite Valley CCD,"Yosemite Valley CDP, CA",1035
1800,6043,Mariposa CA,Yosemite Valley CCD, ,65
1800,6051,Mono CA,Mammoth Lakes CCD,"Aspen Springs CDP, CA",65
1800,6051,Mono CA,Mammoth Lakes CCD,"Benton CDP, CA",280
1800,6051,Mono CA,Mammoth Lakes CCD,"Chalfant CDP, CA",651
1800,6051,Mono CA,Mammoth Lakes CCD,"Crowley Lake CDP, CA",875
1800,6051,Mono CA,Mammoth Lakes CCD,"June Lake CDP, CA",629
1800,6051,Mono CA,Mammoth Lakes CCD,"Lee Vining CDP, CA",222
1800,6051,Mono CA,Mammoth Lakes CCD,"McGee Creek CDP, CA",41
1800,6051,Mono CA,Mammoth Lakes CCD,"Mammoth Lakes town, CA",8234
1800,6051,Mono CA,Mammoth Lakes CCD,"Mono City CDP, CA",164
1800,6051,Mono CA,Mammoth Lakes CCD,"Paradise CDP, CA",153
1800,6051,Mono CA,Mammoth Lakes CCD,"Sunny Slopes CDP, CA",182
1800,6051,Mono CA,Mammoth Lakes CCD,"Swall Meadows CDP, CA",220
1800,6051,Mono CA,Mammoth Lakes CCD, ,401
1800,6051,Mono CA,North Mono CCD,"Bridgeport CDP, CA",575
1800,6051,Mono CA,North Mono CCD,"Coleville CDP, CA",495
1800,6051,Mono CA,North Mono CCD,"Mono City CDP, CA",8
1800,6051,Mono CA,North Mono CCD,"Topaz CDP, CA",50
1800,6051,Mono CA,North Mono CCD,"Walker CDP, CA",721
1800,6051,Mono CA,North Mono CCD, ,236
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"Cedar Ridge CDP, CA",447
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"East Sonora CDP, CA",2266
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"Mono Vista CDP, CA",3083
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"Phoenix Lake CDP, CA",4269
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"Sonora city, CA",1
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD,"Soulsbyville CDP, CA",684
1800,6109,Tuolumne CA,East Sonora-Phoenix Lake CCD, ,2740
1800,6109,Tuolumne CA,Groveland CCD,"Groveland CDP, CA",601
1800,6109,Tuolumne CA,Groveland CCD,"Pine Mountain Lake CDP, CA",2796
1800,6109,Tuolumne CA,Groveland CCD, ,1527
1800,6109,Tuolumne CA,Sonora CCD,"Chinese Camp CDP, CA",126
1800,6109,Tuolumne CA,Sonora CCD,"Jamestown CDP, CA",3433
1800,6109,Tuolumne CA,Sonora CCD,"Sonora city, CA",4902
1800,6109,Tuolumne CA,Sonora CCD,"Tuttletown CDP, CA",381
1800,6109,Tuolumne CA,Sonora CCD, ,11284
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Cedar Ridge CDP, CA",685
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Cold Springs CDP, CA",181
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Columbia CDP, CA",2297
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Long Barn CDP, CA",155
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Mi-Wuk Village CDP, CA",941
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Mono Vista CDP, CA",44
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Sierra Village CDP, CA",456
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Soulsbyville CDP, CA",1531
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Strawberry CDP, CA",86
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Tuolumne City CDP, CA",1779
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Tuttletown CDP, CA",287
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD,"Twain Harte CDP, CA",2226
1800,6109,Tuolumne CA,Twain Harte-Tuolumne City CCD, ,6157
1901,6077,San Joaquin CA,Manteca CCD,"Stockton city, CA",1
1901,6077,San Joaquin CA,Stockton CCD,"Country Club CDP, CA",16
1901,6077,San Joaquin CA,Stockton CCD,"Stockton city, CA",124408
1901,6077,San Joaquin CA,Stockton CCD, ,33
1902,6077,San Joaquin CA,Lodi CCD,"Stockton city, CA",2999
1902,6077,San Joaquin CA,Stockton CCD,"Stockton city, CA",143177
1902,6077,San Joaquin CA,Thornton CCD,"Stockton city, CA",10055
2001,6077,San Joaquin CA,Manteca CCD,"Lathrop city, CA",17998
2001,6077,San Joaquin CA,Manteca CCD,"Manteca city, CA",67096
2001,6077,San Joaquin CA,Manteca CCD, ,6974
2001,6077,San Joaquin CA,Ripon CCD,"Ripon city, CA",14297
2001,6077,San Joaquin CA,Ripon CCD, ,2391
2001,6077,San Joaquin CA,Tracy CCD,"Lathrop city, CA",25
2001,6077,San Joaquin CA,Tracy CCD,"Mountain House CDP, CA",9675
2001,6077,San Joaquin CA,Tracy CCD,"Tracy city, CA",82922
2001,6077,San Joaquin CA,Tracy CCD, ,13631
2002,6077,San Joaquin CA,Escalon CCD,"Escalon city, CA",7132
2002,6077,San Joaquin CA,Escalon CCD, ,6188
2002,6077,San Joaquin CA,Linden-Farmington CCD,"Farmington CDP, CA",207
2002,6077,San Joaquin CA,Linden-Farmington CCD,"Linden CDP, CA",1784
2002,6077,San Joaquin CA,Linden-Farmington CCD,"Peters CDP, CA",672
2002,6077,San Joaquin CA,Linden-Farmington CCD, ,2760
2002,6077,San Joaquin CA,Lockeford CCD,"Dogtown CDP, CA",2506
2002,6077,San Joaquin CA,Lockeford CCD,"Lockeford CDP, CA",3233
2002,6077,San Joaquin CA,Lockeford CCD,"Victor CDP, CA",250
2002,6077,San Joaquin CA,Lockeford CCD, ,5371
2002,6077,San Joaquin CA,Lodi CCD,"Acampo CDP, CA",341
2002,6077,San Joaquin CA,Lodi CCD,"Collierville CDP, CA",1934
2002,6077,San Joaquin CA,Lodi CCD,"Lodi city, CA",62133
2002,6077,San Joaquin CA,Lodi CCD,"Stockton city, CA",1788
2002,6077,San Joaquin CA,Lodi CCD,"Victor CDP, CA",43
2002,6077,San Joaquin CA,Lodi CCD,"Woodbridge CDP, CA",3984
2002,6077,San Joaquin CA,Lodi CCD, ,9156
2002,6077,San Joaquin CA,Manteca CCD, ,1387
2002,6077,San Joaquin CA,Stockton CCD,"August CDP, CA",8390
2002,6077,San Joaquin CA,Stockton CCD,"Country Club CDP, CA",9363
2002,6077,San Joaquin CA,Stockton CCD,"French Camp CDP, CA",3376
2002,6077,San Joaquin CA,Stockton CCD,"Garden Acres CDP, CA",10648
2002,6077,San Joaquin CA,Stockton CCD,"Kennedy CDP, CA",3254
2002,6077,San Joaquin CA,Stockton CCD,"Lincoln Village CDP, CA",4381
2002,6077,San Joaquin CA,Stockton CCD,"Morada CDP, CA",3828
2002,6077,San Joaquin CA,Stockton CCD,"Stockton city, CA",8652
2002,6077,San Joaquin CA,Stockton CCD,"Taft Mosswood CDP, CA",1530
2002,6077,San Joaquin CA,Stockton CCD,"Waterloo CDP, CA",572
2002,6077,San Joaquin CA,Stockton CCD, ,21575
2002,6077,San Joaquin CA,Thornton CCD,"Lodi city, CA",1
2002,6077,San Joaquin CA,Thornton CCD,"Stockton city, CA",627
2002,6077,San Joaquin CA,Thornton CCD,"Terminous CDP, CA",381
2002,6077,San Joaquin CA,Thornton CCD,"Thornton CDP, CA",1131
2002,6077,San Joaquin CA,Thornton CCD, ,1030
2101,6013,Contra Costa CA,West Contra Costa CCD,"East Richmond Heights CDP, CA",149
2101,6013,Contra Costa CA,West Contra Costa CCD,"El Cerrito city, CA",1862
2101,6013,Contra Costa CA,West Contra Costa CCD,"El Sobrante CDP, CA",130
2101,6013,Contra Costa CA,West Contra Costa CCD,"North Richmond CDP, CA",3717
2101,6013,Contra Costa CA,West Contra Costa CCD,"Richmond city, CA",91780
2101,6013,Contra Costa CA,West Contra Costa CCD,"Rollingwood CDP, CA",2969
2101,6013,Contra Costa CA,West Contra Costa CCD,"San Pablo city, CA",29139
2101,6013,Contra Costa CA,West Contra Costa CCD, ,993
2102,6013,Contra Costa CA,Briones CCD,"Alhambra Valley CDP, CA",592
2102,6013,Contra Costa CA,Briones CCD,"Hercules city, CA",2952
2102,6013,Contra Costa CA,Briones CCD,"Martinez city, CA",139
2102,6013,Contra Costa CA,Briones CCD,"Richmond city, CA",875
2102,6013,Contra Costa CA,Briones CCD, ,817
2102,6013,Contra Costa CA,West Contra Costa CCD,"Bayview CDP, CA",1754
2102,6013,Contra Costa CA,West Contra Costa CCD,"Crockett CDP, CA",3094
2102,6013,Contra Costa CA,West Contra Costa CCD,"East Richmond Heights CDP, CA",3131
2102,6013,Contra Costa CA,West Contra Costa CCD,"El Cerrito city, CA",21687
2102,6013,Contra Costa CA,West Contra Costa CCD,"El Sobrante CDP, CA",12539
2102,6013,Contra Costa CA,West Contra Costa CCD,"Hercules city, CA",21108
2102,6013,Contra Costa CA,West Contra Costa CCD,"Kensington CDP, CA",5077
2102,6013,Contra Costa CA,West Contra Costa CCD,"Montalvin Manor CDP, CA",2876
2102,6013,Contra Costa CA,West Contra Costa CCD,"Pinole city, CA",18390
2102,6013,Contra Costa CA,West Contra Costa CCD,"Port Costa CDP, CA",190
2102,6013,Contra Costa CA,West Contra Costa CCD,"Richmond city, CA",11046
2102,6013,Contra Costa CA,West Contra Costa CCD,"Rodeo CDP, CA",8679
2102,6013,Contra Costa CA,West Contra Costa CCD,"Tara Hills CDP, CA",5126
2102,6013,Contra Costa CA,West Contra Costa CCD, ,87
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Alhambra Valley CDP, CA",296
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Bay Point CDP, CA",2449
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Clyde CDP, CA",678
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Concord city, CA",23531
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Martinez city, CA",35337
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Mountain View CDP, CA",2372
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Pacheco CDP, CA",3685
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Pleasant Hill city, CA",31652
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Reliez Valley CDP, CA",913
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Vine Hill CDP, CA",3761
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Contra Costa Centre CDP, CA",2347
2103,6013,Contra Costa CA,Central Contra Costa CCD,"Walnut Creek city, CA",8
2103,6013,Contra Costa CA,Central Contra Costa CCD, ,758
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Acalanes Ridge CDP, CA",1137
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Alamo CDP, CA",1809
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Alhambra Valley CDP, CA",36
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Castle Hill CDP, CA",1299
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Concord city, CA",4903
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Lafayette city, CA",23893
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Martinez city, CA",348
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Moraga town, CA",16016
2104,6013,Contra Costa CA,Central Contra Costa CCD,"North Gate CDP, CA",679
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Orinda city, CA",17643
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Pleasant Hill city, CA",1500
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Reliez Valley CDP, CA",2188
2104,6013,Contra Costa CA,Central Contra Costa CCD,"San Miguel CDP, CA",3392
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Saranap CDP, CA",5202
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Shell Ridge CDP, CA",959
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Contra Costa Centre CDP, CA",3017
2104,6013,Contra Costa CA,Central Contra Costa CCD,"Walnut Creek city, CA",64165
2104,6013,Contra Costa CA,Central Contra Costa CCD, ,708
2105,6013,Contra Costa CA,Central Contra Costa CCD,"Alamo CDP, CA",12761
2105,6013,Contra Costa CA,Central Contra Costa CCD,"Blackhawk CDP, CA",389
2105,6013,Contra Costa CA,Central Contra Costa CCD,"Danville town, CA",37390
2105,6013,Contra Costa CA,Central Contra Costa CCD,"Diablo CDP, CA",964
2105,6013,Contra Costa CA,Central Contra Costa CCD,"Norris Canyon CDP, CA",957
2105,6013,Contra Costa CA,Central Contra Costa CCD,"San Ramon city, CA",49525
2105,6013,Contra Costa CA,Central Contra Costa CCD, ,103
2105,6013,Contra Costa CA,Tassajara CCD,"Blackhawk CDP, CA",8965
2105,6013,Contra Costa CA,Tassajara CCD,"Camino Tassajara CDP, CA",2197
2105,6013,Contra Costa CA,Tassajara CCD,"Danville town, CA",4649
2105,6013,Contra Costa CA,Tassajara CCD,"Diablo CDP, CA",194
2105,6013,Contra Costa CA,Tassajara CCD,"San Ramon city, CA",22623
2105,6013,Contra Costa CA,Tassajara CCD, ,1441
2106,6013,Contra Costa CA,Central Contra Costa CCD,"Clayton city, CA",10897
2106,6013,Contra Costa CA,Central Contra Costa CCD,"Concord city, CA",93240
2106,6013,Contra Costa CA,Central Contra Costa CCD,"Pittsburg city, CA",7090
2106,6013,Contra Costa CA,Central Contra Costa CCD, ,1186
2106,6013,Contra Costa CA,Tassajara CCD,"Antioch city, CA",17353
2106,6013,Contra Costa CA,Tassajara CCD, ,542
2107,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Antioch city, CA",34617
2107,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Bay Point CDP, CA",18900
2107,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Concord city, CA",393
2107,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Pittsburg city, CA",56174
2107,6013,Contra Costa CA,Antioch-Pittsburg CCD, ,12
2108,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Antioch city, CA",38811
2108,6013,Contra Costa CA,Antioch-Pittsburg CCD,"Oakley city, CA",378
2108,6013,Contra Costa CA,Antioch-Pittsburg CCD, ,380
2108,6013,Contra Costa CA,East Contra Costa CCD,"Antioch city, CA",11591
2108,6013,Contra Costa CA,East Contra Costa CCD,"Bethel Island CDP, CA",2137
2108,6013,Contra Costa CA,East Contra Costa CCD,"Brentwood city, CA",51481
2108,6013,Contra Costa CA,East Contra Costa CCD,"Byron CDP, CA",1277
2108,6013,Contra Costa CA,East Contra Costa CCD,"Discovery Bay CDP, CA",13352
2108,6013,Contra Costa CA,East Contra Costa CCD,"Knightsen CDP, CA",1568
2108,6013,Contra Costa CA,East Contra Costa CCD,"Oakley city, CA",35054
2108,6013,Contra Costa CA,East Contra Costa CCD, ,2855
2201,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",136936
2202,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",107027
2203,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",129066
2204,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",106640
2205,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",105336
2206,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",110830
2207,6075,San Francisco CA,San Francisco CCD,"San Francisco city, CA",109400
2301,6081,San Mateo CA,South San Francisco CCD,"Broadmoor CDP, CA",4176
2301,6081,San Mateo CA,South San Francisco CCD,"Colma town, CA",1792
2301,6081,San Mateo CA,South San Francisco CCD,"Daly City city, CA",92879
2301,6081,San Mateo CA,South San Francisco CCD,"Pacifica city, CA",37234
2301,6081,San Mateo CA,South San Francisco CCD,"South San Francisco city, CA",4
2301,6081,San Mateo CA,South San Francisco CCD, ,1148
2302,6081,San Mateo CA,South San Francisco CCD,"Brisbane city, CA",4282
2302,6081,San Mateo CA,South San Francisco CCD,"Daly City city, CA",8244
2302,6081,San Mateo CA,South San Francisco CCD,"Millbrae city, CA",32
2302,6081,San Mateo CA,South San Francisco CCD,"San Bruno city, CA",41114
2302,6081,San Mateo CA,South San Francisco CCD,"South San Francisco city, CA",63628
2302,6081,San Mateo CA,South San Francisco CCD, ,176
2303,6081,San Mateo CA,San Mateo CCD,"Hillsborough town, CA",10808
2303,6081,San Mateo CA,San Mateo CCD,"San Mateo city, CA",41991
2303,6081,San Mateo CA,San Mateo CCD, ,4
2303,6081,San Mateo CA,South San Francisco CCD,"Burlingame city, CA",28806
2303,6081,San Mateo CA,South San Francisco CCD,"Millbrae city, CA",21500
2303,6081,San Mateo CA,South San Francisco CCD, ,1100
2304,6081,San Mateo CA,Half Moon Bay CCD,"El Granada CDP, CA",5467
2304,6081,San Mateo CA,Half Moon Bay CCD,"Half Moon Bay city, CA",11324
2304,6081,San Mateo CA,Half Moon Bay CCD,"La Honda CDP, CA",928
2304,6081,San Mateo CA,Half Moon Bay CCD,"Loma Mar CDP, CA",113
2304,6081,San Mateo CA,Half Moon Bay CCD,"Montara CDP, CA",2909
2304,6081,San Mateo CA,Half Moon Bay CCD,"Moss Beach CDP, CA",3103
2304,6081,San Mateo CA,Half Moon Bay CCD,"Pescadero CDP, CA",643
2304,6081,San Mateo CA,Half Moon Bay CCD, ,4407
2304,6081,San Mateo CA,San Mateo CCD,"Foster City city, CA",30530
2304,6081,San Mateo CA,San Mateo CCD,"Highlands-Baywood Park CDP, CA",4027
2304,6081,San Mateo CA,San Mateo CCD,"Hillsborough town, CA",17
2304,6081,San Mateo CA,San Mateo CCD,"San Mateo city, CA",55182
2305,6081,San Mateo CA,San Mateo CCD,"Belmont city, CA",25835
2305,6081,San Mateo CA,San Mateo CCD,"Emerald Lake Hills CDP, CA",580
2305,6081,San Mateo CA,San Mateo CCD,"Foster City city, CA",37
2305,6081,San Mateo CA,San Mateo CCD,"North Fair Oaks CDP, CA",108
2305,6081,San Mateo CA,San Mateo CCD,"Redwood City city, CA",69362
2305,6081,San Mateo CA,San Mateo CCD,"San Carlos city, CA",28406
2305,6081,San Mateo CA,San Mateo CCD,"San Mateo city, CA",34
2305,6081,San Mateo CA,San Mateo CCD, ,2954
2306,6081,San Mateo CA,San Mateo CCD,"Atherton town, CA",6914
2306,6081,San Mateo CA,San Mateo CCD,"East Palo Alto city, CA",28155
2306,6081,San Mateo CA,San Mateo CCD,"Emerald Lake Hills CDP, CA",3698
2306,6081,San Mateo CA,San Mateo CCD,"Ladera CDP, CA",1426
2306,6081,San Mateo CA,San Mateo CCD,"Menlo Park city, CA",32026
2306,6081,San Mateo CA,San Mateo CCD,"North Fair Oaks CDP, CA",14579
2306,6081,San Mateo CA,San Mateo CCD,"Portola Valley town, CA",4353
2306,6081,San Mateo CA,San Mateo CCD,"Redwood City city, CA",7453
2306,6081,San Mateo CA,San Mateo CCD,"West Menlo Park CDP, CA",3659
2306,6081,San Mateo CA,San Mateo CCD,"Woodside town, CA",5287
2306,6081,San Mateo CA,San Mateo CCD, ,6017
2401,6001,Alameda CA,Berkeley CCD,"Albany city, CA",18539
2401,6001,Alameda CA,Berkeley CCD,"Berkeley city, CA",112580
2402,6001,Alameda CA,Oakland CCD,"Emeryville city, CA",10080
2402,6001,Alameda CA,Oakland CCD,"Oakland city, CA",148011
2403,6001,Alameda CA,Oakland CCD,"Oakland city, CA",114553
2403,6001,Alameda CA,Oakland CCD,"Piedmont city, CA",10667
2404,6001,Alameda CA,Hayward CCD,"San Leandro city, CA",1
2404,6001,Alameda CA,Oakland CCD,"Oakland city, CA",124562
2404,6001,Alameda CA,Oakland CCD,"San Leandro city, CA",9
2405,6001,Alameda CA,Alameda CCD,"Alameda city, CA",73812
2405,6001,Alameda CA,Hayward CCD,"Castro Valley CDP, CA",1338
2405,6001,Alameda CA,Hayward CCD,"San Leandro city, CA",84831
2405,6001,Alameda CA,Oakland CCD,"Oakland city, CA",3589
2406,6001,Alameda CA,Hayward CCD,"Ashland CDP, CA",21925
2406,6001,Alameda CA,Hayward CCD,"Castro Valley CDP, CA",56565
2406,6001,Alameda CA,Hayward CCD,"Cherryland CDP, CA",13354
2406,6001,Alameda CA,Hayward CCD,"Fairview CDP, CA",6616
2406,6001,Alameda CA,Hayward CCD,"Hayward city, CA",8526
2406,6001,Alameda CA,Hayward CCD,"San Leandro city, CA",109
2406,6001,Alameda CA,Hayward CCD,"San Lorenzo CDP, CA",23452
2406,6001,Alameda CA,Hayward CCD, ,4205
2406,6001,Alameda CA,Oakland CCD,"Oakland city, CA",9
2407,6001,Alameda CA,Hayward CCD,"Castro Valley CDP, CA",3485
2407,6001,Alameda CA,Hayward CCD,"Cherryland CDP, CA",1374
2407,6001,Alameda CA,Hayward CCD,"Fairview CDP, CA",3387
2407,6001,Alameda CA,Hayward CCD,"Hayward city, CA",135656
2407,6001,Alameda CA,Hayward CCD,"Sunol CDP, CA",10
2407,6001,Alameda CA,Hayward CCD,"Union City city, CA",1061
2407,6001,Alameda CA,Hayward CCD, ,682
2408,6001,Alameda CA,Fremont CCD,"Fremont city, CA",24325
2408,6001,Alameda CA,Fremont CCD,"Newark city, CA",42573
2408,6001,Alameda CA,Fremont CCD,"Union City city, CA",68455
2408,6001,Alameda CA,Fremont CCD, ,49
2409,6001,Alameda CA,Fremont CCD,"Fremont city, CA",189764
2410,6001,Alameda CA,Livermore-Pleasanton CCD,"Dublin city, CA",46036
2410,6001,Alameda CA,Livermore-Pleasanton CCD,"Hayward city, CA",4
2410,6001,Alameda CA,Livermore-Pleasanton CCD,"Livermore city, CA",80968
2410,6001,Alameda CA,Livermore-Pleasanton CCD,"Pleasanton city, CA",70285
2410,6001,Alameda CA,Livermore-Pleasanton CCD,"Sunol CDP, CA",903
2410,6001,Alameda CA,Livermore-Pleasanton CCD, ,3921
2500,6099,Stanislaus CA,Modesto CCD,"Bret Harte CDP, CA",493
2500,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",197614
2500,6099,Stanislaus CA,Modesto CCD,"Shackelford CDP, CA",46
2500,6099,Stanislaus CA,Modesto CCD,"West Modesto CDP, CA",108
2500,6099,Stanislaus CA,Modesto CCD, ,526
2500,6099,Stanislaus CA,Salida CCD,"Modesto city, CA",247
2500,6099,Stanislaus CA,Waterford CCD,"Modesto city, CA",2862
2601,6099,Stanislaus CA,Hughson CCD,"Hickman CDP, CA",641
2601,6099,Stanislaus CA,Hughson CCD,"Hughson city, CA",6640
2601,6099,Stanislaus CA,Hughson CCD,"Keyes CDP, CA",307
